conforming_loan_limit,preapproval,loan_term,aus_1,applicant_age,applicant_credit_score_type,combined_loan_to_value_ratio,property_value,income,debt_to_income_ratio,loan_amount,applicant_ethnicity_1,applicant_race_1,applicant_sex,action_taken
1,0,40,5,0,1,100.0,125000.0,29.0,17,125000.0,1,4,1,0
1,0,15,5,3,2,41.818000000000005,555000.0,179.0,2,235000.0,1,4,0,0
1,0,40,5,1,0,100.0,65000.0,0.0,1,65000.0,0,4,0,0
1,0,4,5,3,0,75.0,115000.0,72.0,19,85000.0,1,4,0,0
1,0,40,5,1,0,100.0,125000.0,8.0,19,125000.0,0,4,1,0
1,0,40,5,0,0,100.0,205000.0,69.0,6,205000.0,1,4,1,0
1,0,42,5,3,1,69.87,615000.0,94.0,10,425000.0,0,4,0,0
1,0,40,0,3,0,38.095,1055000.0,96.0,16,405000.0,1,4,0,0
1,0,40,1,3,0,80.0,205000.0,63.0,2,165000.0,1,4,0,0
2,0,40,5,3,0,46.0,1255000.0,0.0,0,575000.0,1,4,0,0
2,0,40,0,1,1,80.0,605000.0,168.0,16,485000.0,1,4,1,0
1,0,42,5,1,0,80.0,315000.0,64.0,19,255000.0,0,4,1,0
0,0,25,5,0,5,80.0,345000.0,0.0,0,275000.0,0,4,0,0
1,0,40,5,0,2,100.0,225000.0,14.0,19,225000.0,1,4,0,0
1,0,45,5,2,0,63.636,115000.0,89.0,1,75000.0,0,4,0,0
1,0,15,5,2,1,78.294,175000.0,94.0,1,135000.0,0,4,0,0
1,0,15,5,2,0,69.767,215000.0,0.0,18,155000.0,1,4,0,0
1,0,40,5,1,0,100.0,165000.0,63.0,4,165000.0,1,4,1,0
1,0,4,5,2,2,73.339,85000.0,38.0,1,65000.0,0,4,0,0
1,0,40,5,0,1,95.0,165000.0,35.0,17,155000.0,0,4,0,0
1,0,15,5,4,0,40.983999999999995,125000.0,27.0,1,55000.0,0,4,0,0
1,0,15,5,3,2,70.681,195000.0,117.0,19,135000.0,1,4,0,0
1,0,15,5,4,0,25.0,205000.0,26.0,19,55000.0,1,4,0,0
1,0,4,5,3,6,75.0,85000.0,20.0,19,65000.0,4,4,0,0
1,0,15,5,3,1,80.0,175000.0,30.0,19,135000.0,1,4,0,0
1,0,4,5,3,2,53.667,125000.0,0.0,1,65000.0,0,5,1,0
1,0,16,5,1,5,32.895,385000.0,28.0,0,125000.0,0,4,0,0
1,0,4,5,7,5,80.0,55000.0,31.0,0,45000.0,2,2,1,0
1,0,15,5,1,5,75.0,375000.0,453.0,0,285000.0,1,4,0,0
1,0,15,5,1,2,80.0,215000.0,144.0,17,165000.0,0,4,0,0
1,0,15,5,3,2,31.579,95000.0,40.0,2,35000.0,0,4,0,0
1,0,4,5,1,0,58.376000000000005,105000.0,105.0,17,25000.0,0,4,0,0
1,0,15,5,2,1,89.0,105000.0,360.0,18,85000.0,0,4,0,0
1,0,45,5,3,1,54.545,55000.0,19.0,17,35000.0,0,4,1,0
1,0,40,5,6,1,87.69200000000001,135000.0,45.0,1,115000.0,2,5,0,0
1,0,45,5,4,0,16.667,305000.0,94.0,1,55000.0,1,4,0,0
1,0,15,5,2,0,80.0,85000.0,130.0,8,75000.0,1,4,1,0
1,0,29,5,2,2,80.0,185000.0,94.0,19,145000.0,1,2,0,0
1,0,15,5,7,2,37.613,235000.0,50.0,8,85000.0,1,4,0,0
1,0,40,5,0,0,95.0,235000.0,51.0,17,225000.0,0,4,0,0
1,0,15,5,3,1,31.875,485000.0,181.0,18,155000.0,7,2,0,0
1,0,4,5,3,1,38.201,755000.0,255.0,1,65000.0,1,4,1,0
1,0,15,5,7,2,77.778,95000.0,19.0,10,75000.0,1,4,1,0
1,0,4,5,3,0,65.942,65000.0,45.0,7,45000.0,1,4,1,0
1,0,15,5,3,0,78.947,35000.0,47.0,11,35000.0,1,2,1,0
1,0,40,5,0,0,90.0,355000.0,30.0,19,315000.0,1,4,0,0
1,0,15,5,2,2,75.0,65000.0,50.0,18,55000.0,2,4,0,0
1,0,4,5,4,1,24.0,125000.0,20.0,17,35000.0,1,4,1,0
1,0,29,5,2,1,27.480999999999998,655000.0,689.0,18,185000.0,1,4,0,0
1,0,15,5,2,6,75.0,45000.0,26.0,1,35000.0,2,5,0,0
1,0,15,5,0,1,26.016,125000.0,30.0,1,35000.0,0,4,1,0
1,0,40,5,3,1,98.08200000000001,255000.0,43.0,19,255000.0,1,2,0,0
1,0,4,5,2,2,89.736,305000.0,288.0,18,55000.0,1,4,0,0
1,0,15,5,3,2,40.909,115000.0,14.0,17,45000.0,1,4,1,0
1,0,40,5,1,2,100.0,185000.0,49.0,16,185000.0,0,4,0,0
1,0,15,5,0,0,89.0,75000.0,37.0,19,65000.0,1,4,0,0
2,0,29,5,2,0,80.0,785000.0,52.0,19,625000.0,1,13,0,0
1,0,40,5,6,0,100.0,45000.0,64.0,2,45000.0,0,4,0,0
1,0,40,5,0,0,100.0,65000.0,43.0,1,65000.0,0,4,0,0
1,0,34,5,0,1,60.931999999999995,275000.0,180.0,18,175000.0,1,4,0,0
1,0,15,5,4,1,54.545,555000.0,36.0,19,305000.0,1,4,0,0
1,0,4,5,7,0,22.221999999999998,135000.0,39.0,10,35000.0,2,4,0,0
2,0,42,5,0,0,76.19,1055000.0,236.0,13,805000.0,0,4,1,0
1,0,40,5,3,2,78.125,515000.0,44.0,19,405000.0,1,4,0,0
1,0,40,0,0,1,80.0,225000.0,87.0,11,185000.0,1,4,0,0
1,0,40,3,3,1,100.0,75000.0,47.0,19,75000.0,1,4,0,0
1,0,40,5,3,0,41.191,1105000.0,204.0,2,455000.0,1,4,0,0
1,0,40,0,4,2,94.0,255000.0,55.0,19,235000.0,0,4,0,0
1,0,40,3,4,2,90.0,235000.0,207.0,17,215000.0,1,4,1,0
1,0,40,2,0,0,98.18799999999999,95000.0,42.0,14,85000.0,0,4,1,0
2,0,20,5,3,0,88.124,625000.0,148.0,19,545000.0,1,4,0,0
1,0,15,5,3,5,80.0,185000.0,57.0,17,145000.0,0,4,1,0
1,0,25,5,4,6,65.25,115000.0,61.0,11,75000.0,1,4,0,0
1,0,15,5,4,5,80.0,275000.0,126.0,0,225000.0,1,4,1,0
1,0,15,5,2,5,70.0,145000.0,224.0,0,105000.0,1,1,0,0
2,0,2,5,4,6,0.0,2645000.0,48000.0,0,505000.0,0,6,0,1
1,0,15,5,3,2,75.0,45000.0,12.0,19,35000.0,1,4,1,0
1,0,40,5,0,2,128.28,155000.0,67.0,12,205000.0,1,4,0,0
1,0,15,5,1,0,51.667,305000.0,107.0,19,155000.0,1,4,0,0
1,0,40,5,0,2,100.0,225000.0,81.0,2,225000.0,1,4,0,0
1,0,15,5,7,2,38.946999999999996,585000.0,69.0,19,225000.0,1,4,0,0
1,0,40,5,1,0,100.0,175000.0,56.0,19,175000.0,0,4,1,0
1,0,40,5,2,2,100.0,115000.0,27.0,17,115000.0,0,4,1,0
1,0,40,5,0,2,99.92399999999999,125000.0,38.0,19,125000.0,0,4,1,0
1,0,45,5,3,0,9.722000000000001,185000.0,63.0,1,15000.0,1,4,1,0
1,0,40,5,0,0,100.0,75000.0,32.0,19,75000.0,1,4,1,0
1,0,29,5,1,0,86.667,305000.0,38.0,19,265000.0,1,4,0,0
1,0,29,5,1,1,50.0,235000.0,120.0,1,115000.0,1,0,0,0
1,0,29,5,0,0,89.0,195000.0,84.0,4,165000.0,1,4,0,0
1,0,18,5,2,0,85.0,165000.0,149.0,9,145000.0,2,5,1,0
1,0,4,5,4,2,16.667,155000.0,13.0,15,25000.0,1,4,1,0
1,0,15,5,0,1,80.0,355000.0,73.0,17,285000.0,1,13,0,0
1,0,15,5,3,0,70.545,245000.0,119.0,19,175000.0,0,4,0,0
1,0,15,5,2,0,47.318999999999996,315000.0,148.0,19,155000.0,0,4,0,0
1,0,15,5,3,0,79.375,85000.0,35.0,1,65000.0,1,4,1,0
1,0,40,5,1,1,51.22,205000.0,35.0,17,105000.0,1,4,0,0
1,0,40,5,1,1,100.0,135000.0,32.0,8,135000.0,1,2,1,0
1,0,15,5,3,1,78.125,165000.0,157.0,6,125000.0,0,4,1,0
1,0,40,5,1,1,100.0,135000.0,22.0,17,135000.0,1,4,1,0
1,0,40,5,1,0,100.0,205000.0,68.0,1,205000.0,0,4,0,0
1,0,15,5,2,0,36.944,365000.0,53.0,9,135000.0,1,2,0,0
1,0,40,5,4,2,80.0,215000.0,36.0,19,175000.0,1,4,0,0
2,0,29,5,2,0,67.059,855000.0,53.0,19,575000.0,0,4,1,0
1,0,29,5,1,2,77.399,325000.0,127.0,19,255000.0,1,4,0,0
1,0,40,5,0,1,100.0,65000.0,24.0,17,65000.0,1,2,0,0
1,0,15,5,2,0,75.0,365000.0,112.0,17,275000.0,0,5,0,0
1,0,15,5,2,2,89.0,75000.0,144.0,1,65000.0,0,4,0,0
1,0,15,5,7,2,20.0,155000.0,21.0,19,35000.0,1,4,1,0
1,0,15,5,0,0,80.0,65000.0,90.0,1,55000.0,0,4,0,0
1,0,15,5,2,6,48.387,65000.0,11.0,17,35000.0,1,4,0,0
1,0,15,5,2,2,49.02,105000.0,38.0,19,55000.0,0,4,0,0
1,0,15,5,1,1,85.23200000000001,235000.0,58.0,19,205000.0,1,4,0,0
1,0,40,5,2,1,100.0,205000.0,56.0,2,205000.0,0,4,1,0
1,0,15,5,2,2,78.142,85000.0,64.0,2,75000.0,1,4,0,0
1,0,4,5,3,0,25.954,95000.0,30.0,1,25000.0,0,4,0,0
1,0,4,5,3,2,42.105,195000.0,60.0,17,85000.0,1,4,1,0
1,0,15,5,4,0,70.406,45000.0,13.0,5,35000.0,0,4,1,0
1,0,15,5,1,2,66.957,235000.0,140.0,1,155000.0,1,4,0,0
1,0,40,5,6,2,100.0,275000.0,102.0,7,275000.0,1,4,0,0
1,0,15,5,1,2,79.78399999999999,285000.0,82.0,12,235000.0,1,4,1,0
1,0,15,5,1,2,66.667,75000.0,44.0,2,55000.0,1,4,1,0
1,0,15,5,0,5,71.429,55000.0,14.0,0,45000.0,1,4,1,0
1,0,40,2,0,0,210.40400000000002,45000.0,45.0,16,105000.0,0,4,0,0
1,0,42,5,7,2,80.0,325000.0,39.0,19,265000.0,1,4,0,0
0,0,15,5,2,5,53.763000000000005,375000.0,78.0,0,205000.0,1,4,1,0
1,0,15,5,0,5,21.739,115000.0,54.0,5,25000.0,0,4,0,0
2,0,42,5,3,0,101.6666,1115000.0,480.0,2,1135000.0,1,4,0,0
1,0,42,5,1,0,80.05,445000.0,129.0,12,365000.0,0,4,0,0
2,0,40,5,1,2,70.035,885000.0,146.0,10,615000.0,1,4,1,0
2,0,42,5,1,0,80.0,1005000.0,233.0,1,805000.0,1,4,1,0
1,0,40,5,1,0,53.376000000000005,155000.0,391.0,18,85000.0,2,5,0,0
1,0,4,5,3,2,49.133,85000.0,77.0,1,45000.0,0,4,0,0
1,0,42,5,6,2,80.0,205000.0,31.0,19,165000.0,0,4,0,0
1,0,40,1,1,2,95.0,385000.0,318.0,1,365000.0,0,4,0,0
1,0,40,5,2,1,79.673,245000.0,143.0,1,195000.0,1,4,0,0
1,0,40,3,3,2,100.0,175000.0,108.0,18,175000.0,0,4,0,0
0,0,2,5,0,6,0.0,165000.0,12000.0,0,475000.0,1,6,0,1
1,0,18,5,0,0,78.47399999999999,285000.0,94.0,4,45000.0,1,4,0,0
2,0,2,5,2,6,0.0,1635000.0,93000.0,0,1155000.0,1,6,0,1
1,0,40,0,2,0,79.673,245000.0,49.0,17,195000.0,1,4,1,0
1,0,42,5,3,1,87.74,415000.0,107.0,19,365000.0,1,4,0,0
1,0,15,2,1,0,65.0,95000.0,23.0,3,55000.0,0,4,0,0
1,0,40,0,3,0,100.0,275000.0,126.0,2,275000.0,1,1,0,0
1,0,40,5,1,0,80.0,45000.0,68.0,15,35000.0,0,5,0,0
1,0,42,5,4,1,79.923,525000.0,117.0,2,415000.0,1,4,0,0
1,0,40,0,1,0,80.0,205000.0,86.0,2,165000.0,1,4,0,0
2,0,42,0,1,0,58.681999999999995,1445000.0,432.0,1,855000.0,1,4,0,0
1,0,40,5,2,1,79.936,125000.0,46.0,2,95000.0,1,4,1,0
1,0,42,5,0,2,79.98100000000001,455000.0,107.0,1,365000.0,1,4,0,0
1,0,40,0,2,1,69.41199999999999,85000.0,29.0,7,55000.0,1,4,0,0
1,0,40,0,0,0,90.02,135000.0,52.0,11,125000.0,1,4,0,0
1,0,40,0,1,1,95.0,275000.0,111.0,13,255000.0,0,4,0,0
2,0,40,5,2,0,69.23100000000001,2605000.0,660.0,2,1805000.0,1,4,0,0
1,0,40,2,0,1,103.59700000000001,135000.0,49.0,17,145000.0,1,4,0,0
2,0,42,5,2,0,80.0,765000.0,290.0,1,615000.0,1,4,1,0
1,0,40,0,1,0,95.0,175000.0,70.0,19,165000.0,1,4,0,0
1,0,42,5,1,0,75.248,305000.0,155.0,18,225000.0,1,0,0,0
1,0,40,0,0,1,90.0,275000.0,113.0,17,245000.0,1,4,0,0
1,0,4,5,3,5,94.444,45000.0,154.0,0,45000.0,1,4,1,0
1,0,40,0,2,0,78.0,115000.0,113.0,18,85000.0,0,4,0,0
1,0,40,0,1,2,76.569,345000.0,156.0,11,265000.0,1,4,0,0
1,0,40,2,6,2,96.5,165000.0,45.0,17,165000.0,1,2,0,0
1,0,25,5,1,5,84.67200000000001,535000.0,51.0,0,455000.0,1,4,0,0
1,0,2,5,0,6,0.0,855000.0,19000.0,0,105000.0,1,6,1,1
1,0,25,5,1,5,84.67200000000001,535000.0,51.0,0,455000.0,1,4,0,0
0,0,9,5,1,5,74.482,845000.0,0.0,0,625000.0,0,4,0,0
1,0,40,5,0,0,100.0,145000.0,40.0,19,145000.0,1,4,0,0
1,0,4,5,0,0,73.154,165000.0,55.0,1,35000.0,1,2,1,0
1,0,4,5,0,0,70.406,45000.0,36.0,2,35000.0,0,5,1,0
1,0,15,5,0,6,54.545,65000.0,34.0,1,35000.0,0,4,0,0
1,0,15,2,4,2,48.387,315000.0,45.0,12,155000.0,1,4,0,0
1,0,15,5,2,1,72.286,65000.0,65.0,1,55000.0,1,4,0,0
1,0,4,5,3,0,66.225,45000.0,21.0,17,35000.0,1,4,1,0
1,0,15,5,4,1,22.488000000000003,155000.0,26.0,17,35000.0,0,4,1,0
1,0,15,5,0,0,68.96600000000001,55000.0,35.0,17,45000.0,2,5,1,0
1,0,15,5,2,2,80.0,125000.0,132.0,1,105000.0,1,2,0,0
1,0,20,5,1,0,36.731,605000.0,74.0,19,215000.0,1,5,0,0
1,0,34,5,2,0,76.245,475000.0,65.0,19,365000.0,1,2,0,0
2,0,42,5,2,1,64.8,1255000.0,223.0,17,815000.0,1,2,0,0
1,0,42,5,2,1,77.922,385000.0,180.0,12,305000.0,0,4,0,0
1,0,40,0,2,0,80.0,235000.0,99.0,1,185000.0,1,4,0,0
1,0,40,2,2,1,55.556000000000004,135000.0,54.0,17,75000.0,0,4,0,0
2,0,40,0,3,0,40.58,5505000.0,775.0,17,2235000.0,1,4,0,0
1,0,4,5,4,2,35.294000000000004,85000.0,38.0,1,35000.0,1,4,1,0
1,0,40,5,1,0,100.0,155000.0,40.0,14,155000.0,1,2,1,0
1,0,42,5,3,1,64.37100000000001,425000.0,106.0,3,275000.0,1,4,0,0
1,0,42,5,3,0,58.302,605000.0,76.0,19,355000.0,1,4,0,0
1,0,40,2,6,0,96.5,135000.0,84.0,19,135000.0,1,4,1,0
1,0,40,0,2,0,64.655,585000.0,174.0,12,375000.0,1,4,0,0
2,0,34,5,1,0,108.125,965000.0,366.0,1,1045000.0,1,4,0,0
1,0,15,5,3,0,50.266999999999996,755000.0,360.0,1,375000.0,1,4,0,0
1,0,15,5,3,2,38.889,95000.0,25.0,1,35000.0,1,4,0,0
1,0,15,5,2,2,80.0,85000.0,72.0,1,65000.0,1,4,0,0
1,0,15,5,1,0,88.235,65000.0,107.0,11,65000.0,2,5,0,0
1,0,34,5,0,2,46.413999999999994,435000.0,49.0,19,205000.0,1,4,0,0
1,0,40,5,6,2,109.63,65000.0,35.0,3,75000.0,0,4,1,0
1,0,4,5,0,2,58.824,175000.0,85.0,1,105000.0,1,4,0,0
1,0,29,5,3,0,100.0,335000.0,300.0,18,335000.0,1,4,0,0
1,0,15,5,2,1,36.63,85000.0,19.0,19,35000.0,0,4,0,0
1,0,15,5,2,2,63.636,275000.0,198.0,2,175000.0,0,4,0,0
1,0,4,5,1,2,19.494,395000.0,45.0,19,75000.0,1,4,1,0
1,0,29,5,0,0,89.0,125000.0,46.0,19,105000.0,1,4,0,0
2,0,29,5,3,2,60.0,4255000.0,478.0,19,2555000.0,1,1,0,0
1,0,15,5,2,0,80.0,245000.0,-10.0,18,195000.0,1,4,0,0
1,0,40,5,1,0,100.0,125000.0,46.0,9,125000.0,1,4,0,0
1,0,40,5,0,0,100.0,125000.0,51.0,2,125000.0,1,4,1,0
1,0,40,5,0,0,100.0,85000.0,42.0,10,85000.0,0,4,1,0
1,0,40,5,2,1,100.0,165000.0,55.0,17,165000.0,1,1,0,0
1,0,15,5,7,1,25.0,125000.0,27.0,1,35000.0,1,4,0,0
1,0,15,5,3,2,43.478,65000.0,67.0,1,35000.0,0,4,0,0
1,0,29,5,3,0,89.0,175000.0,49.0,19,155000.0,1,4,0,0
1,0,15,5,4,1,75.0,105000.0,64.0,19,75000.0,0,4,0,0
1,0,15,5,2,0,61.224,45000.0,75.0,1,35000.0,1,2,1,0
1,0,40,5,0,1,100.0,35000.0,52.0,2,35000.0,0,4,0,0
1,0,40,5,4,0,100.0,185000.0,53.0,5,185000.0,1,2,1,0
1,0,40,5,0,0,100.0,85000.0,36.0,10,85000.0,1,4,0,0
1,0,15,5,3,0,54.286,355000.0,72.0,17,195000.0,1,1,0,0
1,0,40,5,0,2,100.0,105000.0,27.0,19,105000.0,1,2,0,0
1,0,15,5,0,0,37.793,145000.0,41.0,1,55000.0,1,4,0,0
1,0,4,5,4,2,30.0,105000.0,31.0,18,35000.0,1,4,0,0
1,0,15,5,2,1,73.77,125000.0,82.0,17,95000.0,1,2,1,0
1,0,15,5,3,0,46.071999999999996,585000.0,102.0,19,155000.0,1,4,0,0
1,0,15,5,3,2,80.0,385000.0,143.0,16,305000.0,1,4,0,0
1,0,20,5,2,0,72.727,165000.0,40.0,17,125000.0,0,4,0,0
1,0,40,5,1,2,100.0,145000.0,60.0,19,145000.0,1,4,0,0
1,0,40,5,4,2,100.0,55000.0,27.0,19,55000.0,1,0,0,0
1,0,40,5,2,2,94.34,105000.0,38.0,17,105000.0,0,4,1,0
1,0,4,5,4,2,79.268,415000.0,329.0,6,325000.0,1,2,0,0
2,0,34,5,2,0,80.0,635000.0,118.0,17,505000.0,0,4,0,0
1,0,40,5,6,0,96.0,125000.0,21.0,19,125000.0,0,4,0,0
1,0,4,5,2,2,25.263,165000.0,28.0,19,45000.0,1,4,0,0
1,0,40,5,2,1,100.0,85000.0,48.0,2,85000.0,0,4,0,0
1,0,15,5,0,0,78.571,75000.0,82.0,2,55000.0,0,4,1,0
1,0,40,5,0,1,100.0,235000.0,52.0,17,235000.0,1,2,1,0
1,0,15,5,3,6,20.656999999999996,145000.0,31.0,1,35000.0,1,4,0,0
1,0,20,5,1,1,80.0,305000.0,116.0,11,245000.0,0,4,0,0
1,0,15,5,3,1,79.63,105000.0,60.0,19,85000.0,0,4,0,0
1,0,15,5,1,0,75.0,45000.0,59.0,17,35000.0,1,4,0,0
1,0,15,5,4,1,64.178,45000.0,36.0,1,35000.0,0,4,1,0
1,0,15,5,3,1,33.333,305000.0,169.0,7,105000.0,1,4,0,0
1,0,4,5,4,1,41.521,75000.0,36.0,17,35000.0,0,4,0,0
1,0,4,5,2,0,58.647,45000.0,73.0,17,25000.0,0,4,0,0
1,0,40,5,1,1,100.0,165000.0,37.0,19,165000.0,1,4,1,0
1,0,40,5,2,1,100.0,215000.0,77.0,2,215000.0,1,2,0,0
1,0,45,5,2,1,73.232,95000.0,53.0,15,45000.0,0,4,1,0
1,0,15,5,1,1,80.0,45000.0,105.0,19,35000.0,1,4,1,0
2,0,35,5,2,0,59.408,1175000.0,568.0,19,705000.0,1,13,0,0
1,0,40,5,4,0,100.0,225000.0,67.0,17,225000.0,1,2,0,0
1,0,15,5,3,0,69.91,355000.0,198.0,1,205000.0,1,4,0,0
1,0,40,5,1,0,99.206,255000.0,42.0,19,255000.0,0,4,0,0
1,0,4,5,3,2,77.084,335000.0,149.0,19,65000.0,1,4,0,0
1,0,40,5,2,2,100.0,185000.0,38.0,17,185000.0,1,2,1,0
1,0,40,5,2,2,100.0,205000.0,52.0,17,205000.0,0,4,1,0
1,0,29,5,3,0,89.0,255000.0,3.0,19,225000.0,1,4,0,0
1,0,15,5,1,1,64.91199999999999,115000.0,89.0,1,75000.0,1,4,0,0
1,0,15,5,2,2,89.0,125000.0,36.0,19,105000.0,1,4,0,0
1,0,40,5,1,0,100.0,95000.0,45.0,17,95000.0,0,4,0,0
1,0,40,5,2,2,100.0,65000.0,54.0,4,65000.0,1,4,0,0
1,0,40,5,2,1,100.0,125000.0,35.0,16,125000.0,1,2,1,0
1,0,40,5,1,0,100.0,145000.0,57.0,1,145000.0,1,4,1,0
1,0,40,5,0,2,100.0,145000.0,36.0,17,145000.0,1,4,0,0
1,0,15,5,2,1,66.044,85000.0,23.0,19,55000.0,0,2,1,0
1,0,40,5,1,0,100.0,95000.0,32.0,1,95000.0,0,4,1,0
1,0,15,5,2,1,37.5,125000.0,28.0,1,45000.0,1,4,1,0
1,0,4,5,2,0,76.471,85000.0,125.0,2,65000.0,1,4,0,0
1,0,15,5,4,2,27.131999999999998,125000.0,53.0,1,35000.0,1,4,0,0
1,0,40,5,6,2,96.0,125000.0,48.0,16,125000.0,0,4,0,0
1,0,4,5,1,1,25.926,135000.0,17.0,19,35000.0,1,4,0,0
1,0,15,5,3,0,66.667,155000.0,40.0,19,105000.0,0,4,0,0
1,0,40,5,2,1,100.0,55000.0,61.0,1,55000.0,1,2,0,0
1,0,40,5,4,1,100.0,75000.0,24.0,19,75000.0,1,4,1,0
1,0,15,5,4,0,26.429000000000002,145000.0,18.0,3,35000.0,1,4,1,0
1,0,40,5,4,0,100.0,225000.0,52.0,17,225000.0,1,2,0,0
1,0,15,5,3,0,50.132,355000.0,198.0,1,45000.0,1,4,0,0
1,0,40,5,2,0,100.0,235000.0,55.0,11,235000.0,0,4,1,0
1,0,15,5,3,0,78.47800000000001,1225000.0,383.0,2,125000.0,1,1,1,0
1,0,40,5,1,1,100.0,115000.0,49.0,19,115000.0,1,2,0,0
1,0,40,5,2,0,100.0,125000.0,43.0,17,125000.0,0,4,0,0
1,0,15,5,3,2,77.778,95000.0,30.0,17,75000.0,1,4,1,0
1,0,29,5,6,2,89.0,205000.0,50.0,8,185000.0,1,4,0,0
1,0,40,5,1,1,100.0,205000.0,50.0,10,205000.0,0,4,1,0
1,0,29,5,4,0,48.756,825000.0,64.0,19,395000.0,1,4,0,0
1,0,40,5,4,0,100.0,145000.0,53.0,4,145000.0,1,4,1,0
1,0,40,5,3,2,64.063,325000.0,72.0,10,205000.0,1,4,1,0
1,0,4,5,2,2,22.5,205000.0,14.0,19,45000.0,1,4,0,0
1,0,15,5,3,2,75.0,45000.0,75.0,2,35000.0,0,4,0,0
1,0,4,5,0,1,88.889,95000.0,100.0,2,85000.0,1,4,0,0
1,0,40,5,1,0,100.0,125000.0,29.0,17,125000.0,1,2,1,0
1,0,15,5,4,1,75.0,85000.0,40.0,19,65000.0,2,4,0,0
1,0,15,5,1,2,80.51899999999999,135000.0,54.0,14,105000.0,1,4,1,0
1,0,40,5,3,0,96.154,265000.0,78.0,19,255000.0,1,2,1,0
2,0,29,5,1,1,80.0,2655000.0,-8.0,18,975000.0,1,1,0,0
2,0,29,5,1,2,80.0,2825000.0,523.0,19,2265000.0,1,5,0,0
1,0,40,5,1,1,100.0,235000.0,46.0,17,235000.0,1,4,0,0
1,0,15,5,2,2,32.704,155000.0,68.0,7,55000.0,1,4,1,0
1,0,15,5,2,2,89.0,45000.0,17.0,19,45000.0,1,1,0,0
1,0,40,5,1,2,87.042,95000.0,46.0,19,85000.0,0,4,0,0
1,0,2,5,2,6,0.0,225000.0,95000.0,0,95000.0,1,6,0,1
1,0,15,5,3,2,66.102,295000.0,44.0,19,195000.0,1,4,0,0
1,0,15,5,3,1,44.443999999999996,135000.0,58.0,19,65000.0,0,4,0,0
1,0,15,5,0,2,50.0,25000.0,48.0,18,15000.0,0,4,0,0
1,0,40,5,0,1,99.6,125000.0,70.0,3,125000.0,1,4,0,0
1,0,15,5,3,1,40.0,255000.0,30.0,19,105000.0,1,4,0,0
1,0,34,5,1,0,84.898,445000.0,86.0,19,375000.0,1,4,1,0
1,0,40,5,4,2,62.575,265000.0,75.0,1,75000.0,1,4,0,0
1,0,40,5,1,0,100.0,25000.0,13.0,19,25000.0,0,4,0,0
1,0,4,5,3,2,37.202,145000.0,83.0,2,55000.0,1,4,0,0
1,0,4,5,1,1,50.0,65000.0,10.0,19,35000.0,0,4,0,0
1,0,15,5,3,6,23.364,105000.0,32.0,18,25000.0,1,4,1,0
2,0,13,5,4,6,0.0,4255000.0,0.0,0,2455000.0,1,6,0,1
1,0,2,5,5,6,0.0,605000.0,325000.0,0,155000.0,0,6,0,1
1,0,23,5,7,6,0.0,2415000.0,0.0,0,555000.0,1,6,0,1
1,0,2,5,2,6,0.0,225000.0,9000.0,0,85000.0,1,6,0,1
3,0,2,5,3,6,0.0,815000.0,10000.0,0,565000.0,0,6,1,1
1,0,44,5,2,6,0.0,1025000.0,10000.0,0,125000.0,0,6,1,1
1,0,4,5,2,1,79.85,455000.0,68.0,19,45000.0,1,4,0,0
1,0,15,5,1,1,41.846000000000004,65000.0,130.0,2,25000.0,1,4,0,0
1,0,40,5,1,1,100.0,125000.0,48.0,1,125000.0,0,4,0,0
1,0,29,5,4,0,100.088,245000.0,141.0,1,245000.0,1,4,0,0
1,0,15,5,3,1,45.938,325000.0,60.0,19,145000.0,0,4,0,0
1,0,29,5,3,2,100.0,235000.0,55.0,19,235000.0,1,4,1,0
1,0,15,5,7,0,80.0,115000.0,63.0,17,85000.0,1,4,1,0
1,0,15,5,0,1,70.58800000000001,175000.0,40.0,19,125000.0,1,4,0,0
1,0,15,5,0,0,38.356,365000.0,54.0,19,145000.0,1,4,0,0
1,0,15,5,2,1,47.407,135000.0,80.0,17,65000.0,0,4,0,0
1,0,40,5,3,1,109.459,175000.0,76.0,2,195000.0,1,4,0,0
2,0,16,5,1,1,80.811,1785000.0,675.0,18,405000.0,1,1,1,0
1,0,15,5,3,0,18.462,655000.0,16.0,19,125000.0,1,4,0,0
1,0,40,5,2,2,93.583,185000.0,44.0,17,175000.0,1,2,0,0
1,0,4,5,4,2,65.384,275000.0,78.0,17,105000.0,1,2,0,0
1,0,40,5,6,1,100.0,105000.0,0.0,18,105000.0,0,4,0,0
2,0,35,5,0,2,79.858,815000.0,401.0,2,655000.0,1,4,0,0
1,0,18,5,1,1,88.917,605000.0,297.0,2,55000.0,1,4,0,0
1,0,40,5,2,0,78.04899999999999,205000.0,42.0,16,165000.0,1,4,1,0
1,0,29,5,4,0,80.0,355000.0,95.0,9,285000.0,1,4,0,0
1,0,15,5,2,0,73.171,85000.0,72.0,1,65000.0,1,4,0,0
1,0,40,5,0,2,72.993,135000.0,29.0,17,105000.0,1,4,1,0
1,0,4,5,7,1,8.8,125000.0,25.0,19,15000.0,1,4,0,0
1,0,15,5,1,2,66.667,75000.0,87.0,1,55000.0,0,4,1,0
1,0,4,5,3,1,35.052,485000.0,56.0,17,175000.0,1,4,1,0
1,0,15,5,3,2,54.869,215000.0,11.0,19,35000.0,1,4,0,0
